"probe_accuracy","probe_rt","probe_attribute","cue_dimensionality","probe_leftrightwin","cue_color","cue_direction","cue_size","cue_luminance","subj_idx"
0,0.67334,"4","3",1,1,1,1,1,"1234"
1,0.89919,"1","3",2,1,1,1,1,"1234"
1,0.55025,"3","3",1,1,1,1,1,"1234"
0,0.78409,"1","2",1,1,1,1,1,"1234"
0,0.45106,"4","2",1,1,1,1,1,"1234"
1,0.79099,"1","2",1,1,1,1,1,"1234"
1,0.68789,"4","2",2,1,1,1,1,"1234"
0,0.55082,"4","2",1,1,1,1,1,"1234"
1,0.5316,"4","2",2,1,1,1,1,"1234"
1,0.57562,"1","2",1,1,1,1,1,"1234"
1,0.78763,"1","2",1,1,1,1,1,"1234"
1,0.36151,"3","1",2,1,1,1,1,"1234"
1,0.41044,"3","1",1,1,1,1,1,"1234"
1,0.53138,"3","1",1,1,1,1,1,"1234"
1,0.31019,"3","1",2,1,1,1,1,"1234"
1,0.34721,"3","1",1,1,1,1,1,"1234"
1,0.36115,"3","1",1,1,1,1,1,"1234"
1,0.27808,"3","1",2,1,1,1,1,"1234"
1,0.35101,"3","1",1,1,1,1,1,"1234"
1,0.55193,"4","4",2,1,1,1,1,"1234"
0,0.64387,"2","4",1,1,1,1,1,"1234"
0,0.55685,"2","4",2,1,1,1,1,"1234"
1,0.49877,"1","4",2,1,1,1,1,"1234"
1,0.83071,"1","4",2,1,1,1,1,"1234"
0,0.74761,"3","4",1,1,1,1,1,"1234"
1,0.73254,"1","4",1,1,1,1,1,"1234"
1,1.0424,"4","4",2,1,1,1,1,"1234"
0,0.40365,"2","1",1,1,1,1,1,"1234"
1,0.3856,"2","1",1,1,1,1,1,"1234"
1,0.37457,"2","1",2,1,1,1,1,"1234"
1,0.34846,"2","1",1,1,1,1,1,"1234"
1,0.30639,"2","1",2,1,1,1,1,"1234"
1,0.31822,"2","1",1,1,1,1,1,"1234"
1,0.30026,"2","1",1,1,1,1,1,"1234"
0,0.38621,"2","1",2,1,1,1,1,"1234"
1,0.71807,"1","3",1,1,1,1,1,"1234"
1,0.4529,"4","3",2,1,1,1,1,"1234"
1,0.50894,"4","3",2,1,1,1,1,"1234"
1,0.70292,"1","3",1,1,1,1,1,"1234"
0,0.86581,"1","3",2,1,1,1,1,"1234"
1,0.67678,"1","3",2,1,1,1,1,"1234"
1,0.50857,"2","3",1,1,1,1,1,"1234"
1,0.6097,"2","3",1,1,1,1,1,"1234"
0,0.9935,"4","4",1,1,1,1,1,"1234"
0,0.75642,"4","4",1,1,1,1,1,"1234"
1,0.44737,"1","4",2,1,1,1,1,"1234"
1,0.44931,"2","4",1,1,1,1,1,"1234"
0,0.83523,"1","4",2,1,1,1,1,"1234"
0,0.55521,"3","4",1,1,1,1,1,"1234"
0,0.53411,"2","4",1,1,1,1,1,"1234"
0,0.47103,"2","4",2,1,1,1,1,"1234"
1,0.65892,"1","2",1,1,1,1,1,"1234"
1,0.50086,"3","2",2,1,1,1,1,"1234"
1,0.44384,"1","2",2,1,1,1,1,"1234"
1,0.43072,"1","2",2,1,1,1,1,"1234"
0,0.67967,"3","2",1,1,1,1,1,"1234"
1,0.3316,"3","2",2,1,1,1,1,"1234"
1,0.45054,"3","2",2,1,1,1,1,"1234"
1,0.70746,"1","2",2,1,1,1,1,"1234"
1,0.48735,"2","4",2,1,1,1,1,"1234"
0,0.86028,"4","4",2,1,1,1,1,"1234"
0,0.64321,"4","4",1,1,1,1,1,"1234"
0,0.50415,"3","4",1,1,1,1,1,"1234"
1,0.53908,"3","4",1,1,1,1,1,"1234"
1,0.42606,"3","4",2,1,1,1,1,"1234"
1,0.60095,"1","4",2,1,1,1,1,"1234"
0,0.75389,"1","4",2,1,1,1,1,"1234"
0,0.71976,"3","3",1,1,1,1,1,"1234"
1,0.55384,"3","3",2,1,1,1,1,"1234"
1,0.36675,"2","3",2,1,1,1,1,"1234"
1,0.35859,"2","3",1,1,1,1,1,"1234"
0,0.57354,"4","3",1,1,1,1,1,"1234"
0,0.58844,"4","3",1,1,1,1,1,"1234"
1,0.69338,"3","3",1,1,1,1,1,"1234"
1,0.41533,"3","3",2,1,1,1,1,"1234"
0,0.3042,"4","1",1,1,1,1,1,"1234"
0,0.37915,"4","1",1,1,1,1,1,"1234"
1,0.50606,"4","1",2,1,1,1,1,"1234"
0,0.321,"4","1",1,1,1,1,1,"1234"
1,0.30898,"4","1",2,1,1,1,1,"1234"
1,0.366,"4","1",2,1,1,1,1,"1234"
1,0.41381,"4","1",2,1,1,1,1,"1234"
1,0.35074,"4","1",2,1,1,1,1,"1234"
1,0.56767,"2","2",1,1,1,1,1,"1234"
0,0.46855,"4","2",1,1,1,1,1,"1234"
1,0.30753,"4","2",2,1,1,1,1,"1234"
0,0.37941,"4","2",1,1,1,1,1,"1234"
1,0.43336,"2","2",1,1,1,1,1,"1234"
1,0.48337,"4","2",2,1,1,1,1,"1234"
1,0.31923,"2","2",2,1,1,1,1,"1234"
1,0.33721,"2","2",2,1,1,1,1,"1234"
0,0.77294,"1","4",1,1,1,1,1,"1234"
0,0.47088,"2","4",2,1,1,1,1,"1234"
1,0.51482,"2","4",2,1,1,1,1,"1234"
1,0.61234,"4","4",2,1,1,1,1,"1234"
0,0.64171,"4","4",1,1,1,1,1,"1234"
0,0.46862,"1","4",1,1,1,1,1,"1234"
1,0.69741,"3","4",2,1,1,1,1,"1234"
1,0.78952,"3","4",1,1,1,1,1,"1234"
0,0.44336,"3","2",1,1,1,1,1,"1234"
1,0.47931,"4","2",2,1,1,1,1,"1234"
0,0.30528,"4","2",1,1,1,1,1,"1234"
1,0.38317,"3","2",2,1,1,1,1,"1234"
1,0.46611,"4","2",2,1,1,1,1,"1234"
0,0.47504,"4","2",1,1,1,1,1,"1234"
1,0.36191,"4","2",2,1,1,1,1,"1234"
1,0.40792,"3","2",2,1,1,1,1,"1234"
1,0.26384,"2","1",2,1,1,1,1,"1234"
1,0.28873,"2","1",2,1,1,1,1,"1234"
1,0.28971,"2","1",1,1,1,1,1,"1234"
1,0.29758,"2","1",2,1,1,1,1,"1234"
0,0.32053,"2","1",1,1,1,1,1,"1234"
1,0.32052,"2","1",2,1,1,1,1,"1234"
1,0.28241,"2","1",2,1,1,1,1,"1234"
1,0.37529,"2","1",1,1,1,1,1,"1234"
0,0.4402,"3","3",1,1,1,1,1,"1234"
1,0.45402,"3","3",1,1,1,1,1,"1234"
0,0.76909,"1","3",1,1,1,1,1,"1234"
1,0.60106,"3","3",2,1,1,1,1,"1234"
1,0.75297,"1","3",1,1,1,1,1,"1234"
0,0.56989,"4","3",1,1,1,1,1,"1234"
1,0.64183,"4","3",2,1,1,1,1,"1234"
0,0.6968,"4","3",1,1,1,1,1,"1234"
1,0.48565,"3","4",2,1,1,1,1,"1234"
1,0.49836,"3","4",2,1,1,1,1,"1234"
0,0.67032,"1","4",1,1,1,1,1,"1234"
1,0.82046,"2","4",2,1,1,1,1,"1234"
1,0.64242,"2","4",1,1,1,1,1,"1234"
1,0.41836,"1","4",2,1,1,1,1,"1234"
1,0.62229,"4","4",2,1,1,1,1,"1234"
0,0.60618,"4","4",1,1,1,1,1,"1234"
1,0.34991,"1","1",1,1,1,1,1,"1234"
1,0.28193,"1","1",2,1,1,1,1,"1234"
1,0.28196,"1","1",1,1,1,1,1,"1234"
1,0.26192,"1","1",2,1,1,1,1,"1234"
1,0.27381,"1","1",1,1,1,1,1,"1234"
1,0.26264,"1","1",1,1,1,1,1,"1234"
1,0.27882,"1","1",2,1,1,1,1,"1234"
1,0.30265,"1","1",1,1,1,1,1,"1234"
1,0.27446,"2","2",1,1,1,1,1,"1234"
1,0.33745,"1","2",2,1,1,1,1,"1234"
1,0.36428,"1","2",1,1,1,1,1,"1234"
0,0.33034,"2","2",1,1,1,1,1,"1234"
1,0.34526,"1","2",2,1,1,1,1,"1234"
1,0.35418,"2","2",2,1,1,1,1,"1234"
1,0.32312,"2","2",1,1,1,1,1,"1234"
1,0.46206,"1","2",2,1,1,1,1,"1234"
1,0.40785,"2","3",2,1,1,1,1,"1234"
0,0.49685,"1","3",1,1,1,1,1,"1234"
0,0.53578,"4","3",1,1,1,1,1,"1234"
1,0.39976,"2","3",2,1,1,1,1,"1234"
1,0.43671,"1","3",2,1,1,1,1,"1234"
1,0.56259,"1","3",2,1,1,1,1,"1234"
1,0.53754,"1","3",2,1,1,1,1,"1234"
1,0.72047,"4","3",2,1,1,1,1,"1234"
1,0.47432,"2","4",2,1,1,1,1,"1234"
1,0.38424,"2","4",1,1,1,1,1,"1234"
0,0.5442,"1","4",1,1,1,1,1,"1234"
1,0.49726,"3","4",2,1,1,1,1,"1234"
1,0.4431,"3","4",2,1,1,1,1,"1234"
0,0.483,"3","4",1,1,1,1,1,"1234"
0,0.61693,"4","4",1,1,1,1,1,"1234"
1,0.52791,"1","4",2,1,1,1,1,"1234"
1,0.63275,"2","3",1,1,1,1,1,"1234"
0,0.63948,"3","3",2,1,1,1,1,"1234"
1,0.40166,"3","3",1,1,1,1,1,"1234"
0,0.64656,"4","3",1,1,1,1,1,"1234"
1,0.5985,"3","3",2,1,1,1,1,"1234"
1,0.53924,"3","3",2,1,1,1,1,"1234"
1,0.4154,"2","3",1,1,1,1,1,"1234"
1,0.39629,"4","3",2,1,1,1,1,"1234"
1,0.31984,"3","2",1,1,1,1,1,"1234"
0,0.31303,"4","2",1,1,1,1,1,"1234"
1,0.35498,"4","2",2,1,1,1,1,"1234"
1,0.24102,"3","2",2,1,1,1,1,"1234"
0,0.36792,"4","2",1,1,1,1,1,"1234"
0,0.41685,"3","2",1,1,1,1,1,"1234"
1,0.44389,"3","2",1,1,1,1,1,"1234"
1,0.62771,"3","2",1,1,1,1,1,"1234"
1,0.2436,"3","1",2,1,1,1,1,"1234"
1,0.29558,"3","1",2,1,1,1,1,"1234"
1,0.33052,"3","1",2,1,1,1,1,"1234"
1,0.27654,"3","1",1,1,1,1,1,"1234"
1,0.35247,"3","1",2,1,1,1,1,"1234"
1,0.31627,"3","1",2,1,1,1,1,"1234"
1,0.27726,"3","1",1,1,1,1,1,"1234"
1,0.29028,"3","1",1,1,1,1,1,"1234"
1,0.53707,"2","3",2,1,1,1,1,"1234"
1,0.64588,"2","3",1,1,1,1,1,"1234"
0,0.49087,"3","3",1,1,1,1,1,"1234"
1,0.64384,"1","3",1,1,1,1,1,"1234"
1,0.93881,"1","3",2,1,1,1,1,"1234"
0,0.74071,"2","3",1,1,1,1,1,"1234"
0,0.52769,"3","3",2,1,1,1,1,"1234"
1,0.72761,"1","3",1,1,1,1,1,"1234"
1,0.29838,"2","2",2,1,1,1,1,"1234"
1,0.3274,"3","2",2,1,1,1,1,"1234"
1,0.40234,"3","2",1,1,1,1,1,"1234"
1,0.37126,"2","2",2,1,1,1,1,"1234"
1,0.2763,"2","2",1,1,1,1,1,"1234"
1,0.39918,"3","2",1,1,1,1,1,"1234"
1,0.28011,"3","2",2,1,1,1,1,"1234"
1,0.465,"2","2",2,1,1,1,1,"1234"
1,0.4819,"1","4",1,1,1,1,1,"1234"
1,0.61782,"2","4",2,1,1,1,1,"1234"
1,0.5148,"2","4",1,1,1,1,1,"1234"
1,0.7057,"1","4",1,1,1,1,1,"1234"
0,0.95974,"3","4",1,1,1,1,1,"1234"
1,0.6216,"4","4",2,1,1,1,1,"1234"
1,0.49749,"4","4",2,1,1,1,1,"1234"
1,0.53343,"4","4",2,1,1,1,1,"1234"
1,0.27169,"1","1",2,1,1,1,1,"1234"
1,0.26418,"1","1",1,1,1,1,1,"1234"
1,0.24544,"1","1",1,1,1,1,1,"1234"
1,0.36246,"1","1",2,1,1,1,1,"1234"
1,0.24943,"1","1",2,1,1,1,1,"1234"
1,0.2892,"1","1",1,1,1,1,1,"1234"
1,0.28526,"1","1",2,1,1,1,1,"1234"
1,0.24719,"1","1",2,1,1,1,1,"1234"
1,1.5261,"3","4",2,1,1,1,1,"1237"
0,1.2149,"3","4",1,1,1,1,1,"1237"
1,1.146,"2","4",1,1,1,1,1,"1237"
1,1.0359,"2","4",2,1,1,1,1,"1237"
1,0.7148,"2","4",2,1,1,1,1,"1237"
1,0.73774,"1","4",2,1,1,1,1,"1237"
0,1.1627,"1","4",1,1,1,1,1,"1237"
1,0.91802,"1","2",1,1,1,1,1,"1237"
1,0.70651,"1","2",1,1,1,1,1,"1237"
0,0.59336,"3","2",1,1,1,1,1,"1237"
0,0.71334,"3","2",1,1,1,1,1,"1237"
0,0.66328,"3","2",1,1,1,1,1,"1237"
1,0.58125,"1","2",2,1,1,1,1,"1237"
1,0.62605,"3","2",1,1,1,1,1,"1237"
1,0.56112,"1","2",1,1,1,1,1,"1237"
1,0.65276,"3","3",1,1,1,1,1,"1237"
1,0.6479,"1","3",1,1,1,1,1,"1237"
1,0.88987,"2","3",1,1,1,1,1,"1237"
1,0.93381,"2","3",1,1,1,1,1,"1237"
0,1.6467,"3","3",2,1,1,1,1,"1237"
1,1.0736,"2","3",1,1,1,1,1,"1237"
1,1.0516,"2","3",2,1,1,1,1,"1237"
1,0.71851,"2","3",1,1,1,1,1,"1237"
1,0.33544,"2","1",2,1,1,1,1,"1237"
1,0.36038,"2","1",1,1,1,1,1,"1237"
1,0.52626,"2","1",2,1,1,1,1,"1237"
1,0.44625,"2","1",2,1,1,1,1,"1237"
1,0.97014,"2","1",2,1,1,1,1,"1237"
1,0.42212,"2","1",2,1,1,1,1,"1237"
1,0.35605,"2","1",1,1,1,1,1,"1237"
1,0.57525,"2","1",1,1,1,1,1,"1237"
0,0.61287,"1","2",2,1,1,1,1,"1237"
0,1.0888,"4","2",1,1,1,1,1,"1237"
1,0.7807,"1","2",2,1,1,1,1,"1237"
1,0.90655,"4","2",2,1,1,1,1,"1237"
1,0.95756,"4","2",1,1,1,1,1,"1237"
0,0.73655,"4","2",1,1,1,1,1,"1237"
1,0.82748,"1","2",2,1,1,1,1,"1237"
1,0.51743,"1","2",2,1,1,1,1,"1237"
1,0.54431,"3","3",2,1,1,1,1,"1237"
1,0.63023,"3","3",2,1,1,1,1,"1237"
1,1.3281,"4","3",1,1,1,1,1,"1237"
1,1.1371,"4","3",2,1,1,1,1,"1237"
1,0.98904,"3","3",2,1,1,1,1,"1237"
1,0.59595,"3","3",2,1,1,1,1,"1237"
1,0.70288,"3","3",2,1,1,1,1,"1237"
1,1.0798,"2","3",1,1,1,1,1,"1237"
1,0.3547,"2","1",2,1,1,1,1,"1237"
1,0.32355,"2","1",1,1,1,1,1,"1237"
1,0.42856,"2","1",1,1,1,1,1,"1237"
1,0.37954,"2","1",2,1,1,1,1,"1237"
1,0.37738,"2","1",2,1,1,1,1,"1237"
1,0.71837,"2","1",1,1,1,1,1,"1237"
1,0.36732,"2","1",1,1,1,1,1,"1237"
1,0.30116,"2","1",1,1,1,1,1,"1237"
1,0.62512,"2","4",1,1,1,1,1,"1237"
1,0.98398,"4","4",2,1,1,1,1,"1237"
0,0.646,"4","4",1,1,1,1,1,"1237"
1,0.56498,"1","4",2,1,1,1,1,"1237"
1,0.50787,"4","4",2,1,1,1,1,"1237"
1,0.6178,"1","4",2,1,1,1,1,"1237"
1,0.81673,"3","4",1,1,1,1,1,"1237"
1,0.72167,"3","4",2,1,1,1,1,"1237"
0,0.80829,"3","2",1,1,1,1,1,"1237"
0,0.59717,"4","2",1,1,1,1,1,"1237"
1,0.6661,"4","2",2,1,1,1,1,"1237"
1,0.50904,"3","2",1,1,1,1,1,"1237"
0,0.78198,"3","2",2,1,1,1,1,"1237"
0,0.33388,"4","2",1,1,1,1,1,"1237"
1,0.80585,"3","2",2,1,1,1,1,"1237"
0,0.36273,"4","2",1,1,1,1,1,"1237"
0,0.41463,"3","1",1,1,1,1,1,"1237"
1,0.30562,"3","1",2,1,1,1,1,"1237"
0,0.36048,"3","1",1,1,1,1,1,"1237"
1,0.42548,"3","1",2,1,1,1,1,"1237"
1,0.35237,"3","1",1,1,1,1,1,"1237"
1,0.30426,"3","1",1,1,1,1,1,"1237"
1,0.29125,"3","1",1,1,1,1,1,"1237"
1,0.31218,"3","1",2,1,1,1,1,"1237"
1,0.5561,"3","4",2,1,1,1,1,"1237"
0,0.60904,"3","4",1,1,1,1,1,"1237"
0,0.72393,"3","4",2,1,1,1,1,"1237"
1,0.6609,"1","4",2,1,1,1,1,"1237"
1,0.85383,"2","4",1,1,1,1,1,"1237"
1,0.52674,"2","4",1,1,1,1,1,"1237"
1,0.59271,"4","4",2,1,1,1,1,"1237"
0,0.68165,"4","4",1,1,1,1,1,"1237"
0,0.54047,"4","3",1,1,1,1,1,"1237"
1,1.0655,"2","3",2,1,1,1,1,"1237"
1,0.85536,"3","3",1,1,1,1,1,"1237"
1,0.5123,"4","3",2,1,1,1,1,"1237"
0,0.87527,"3","3",1,1,1,1,1,"1237"
0,0.69421,"3","3",1,1,1,1,1,"1237"
1,0.81315,"2","3",2,1,1,1,1,"1237"
1,0.61909,"2","3",1,1,1,1,1,"1237"
1,0.31496,"4","1",2,1,1,1,1,"1237"
0,0.3979,"4","1",1,1,1,1,1,"1237"
0,0.72979,"4","1",1,1,1,1,1,"1237"
0,0.52694,"4","1",1,1,1,1,1,"1237"
1,0.27168,"4","1",1,1,1,1,1,"1237"
1,0.34861,"4","1",2,1,1,1,1,"1237"
0,0.33858,"4","1",1,1,1,1,1,"1237"
0,0.37449,"4","1",1,1,1,1,1,"1237"
1,0.58536,"2","4",1,1,1,1,1,"1237"
1,0.66725,"2","4",2,1,1,1,1,"1237"
0,0.62423,"4","4",1,1,1,1,1,"1237"
1,0.76616,"1","4",2,1,1,1,1,"1237"
1,0.64713,"1","4",2,1,1,1,1,"1237"
1,0.61607,"4","4",1,1,1,1,1,"1237"
1,0.61604,"1","4",1,1,1,1,1,"1237"
1,0.72995,"3","4",1,1,1,1,1,"1237"
1,0.67079,"1","3",1,1,1,1,1,"1237"
1,0.50373,"2","3",2,1,1,1,1,"1237"
1,0.98271,"4","3",2,1,1,1,1,"1237"
0,1.1406,"4","3",1,1,1,1,1,"1237"
1,1.0396,"1","3",1,1,1,1,1,"1237"
1,0.68546,"1","3",2,1,1,1,1,"1237"
1,0.3724,"1","3",2,1,1,1,1,"1237"
1,0.39551,"2","3",2,1,1,1,1,"1237"
1,0.54622,"3","2",1,1,1,1,1,"1237"
1,0.57616,"3","2",1,1,1,1,1,"1237"
0,0.68209,"4","2",1,1,1,1,1,"1237"
1,0.44303,"4","2",2,1,1,1,1,"1237"
1,0.38701,"4","2",2,1,1,1,1,"1237"
1,0.51079,"3","2",2,1,1,1,1,"1237"
1,0.45513,"3","2",2,1,1,1,1,"1237"
1,0.47836,"4","2",2,1,1,1,1,"1237"
1,1.5078,"4","3",1,1,1,1,1,"1237"
1,0.5828,"3","3",1,1,1,1,1,"1237"
0,0.78974,"3","3",1,1,1,1,1,"1237"
1,0.71863,"4","3",2,1,1,1,1,"1237"
0,0.52357,"4","3",1,1,1,1,1,"1237"
1,0.56252,"4","3",1,1,1,1,1,"1237"
1,0.5564,"1","3",2,1,1,1,1,"1237"
1,0.59943,"1","3",2,1,1,1,1,"1237"
0,0.74717,"4","4",2,1,1,1,1,"1237"
0,0.9872,"4","4",2,1,1,1,1,"1237"
1,0.70014,"1","4",1,1,1,1,1,"1237"
1,0.87406,"3","4",2,1,1,1,1,"1237"
1,0.87101,"3","4",1,1,1,1,1,"1237"
1,0.71694,"2","4",1,1,1,1,1,"1237"
1,0.65179,"2","4",2,1,1,1,1,"1237"
1,0.54082,"2","4",2,1,1,1,1,"1237"
1,0.5447,"2","2",1,1,1,1,1,"1237"
1,0.48163,"4","2",2,1,1,1,1,"1237"
1,0.67757,"4","2",2,1,1,1,1,"1237"
0,0.48151,"4","2",1,1,1,1,1,"1237"
1,0.36144,"2","2",2,1,1,1,1,"1237"
1,0.39338,"4","2",2,1,1,1,1,"1237"
0,0.33323,"2","2",1,1,1,1,1,"1237"
1,0.64824,"2","2",2,1,1,1,1,"1237"
1,0.37514,"1","1",2,1,1,1,1,"1237"
0,0.63006,"1","1",2,1,1,1,1,"1237"
1,0.53801,"1","1",2,1,1,1,1,"1237"
1,0.3889,"1","1",2,1,1,1,1,"1237"
1,0.40283,"1","1",1,1,1,1,1,"1237"
1,0.36481,"1","1",1,1,1,1,1,"1237"
1,0.28975,"1","1",1,1,1,1,1,"1237"
1,0.37973,"1","1",2,1,1,1,1,"1237"
1,0.57456,"2","2",1,1,1,1,1,"1237"
1,0.4955,"2","2",2,1,1,1,1,"1237"
0,0.53247,"3","2",2,1,1,1,1,"1237"
1,0.49337,"3","2",2,1,1,1,1,"1237"
1,0.55935,"3","2",2,1,1,1,1,"1237"
1,0.77324,"2","2",1,1,1,1,1,"1237"
1,0.87221,"3","2",2,1,1,1,1,"1237"
0,0.39416,"2","2",1,1,1,1,1,"1237"
1,0.604,"2","4",2,1,1,1,1,"1237"
0,1.2599,"4","4",2,1,1,1,1,"1237"
0,0.79278,"1","4",1,1,1,1,1,"1237"
1,1.0918,"1","4",1,1,1,1,1,"1237"
1,0.56772,"4","4",2,1,1,1,1,"1237"
1,0.76659,"3","4",2,1,1,1,1,"1237"
1,0.56364,"3","4",2,1,1,1,1,"1237"
1,1.1445,"1","4",2,1,1,1,1,"1237"
1,0.42243,"2","3",2,1,1,1,1,"1237"
1,0.57632,"2","3",2,1,1,1,1,"1237"
1,0.69629,"2","3",1,1,1,1,1,"1237"
1,0.83923,"3","3",2,1,1,1,1,"1237"
1,0.55614,"1","3",2,1,1,1,1,"1237"
1,0.44811,"1","3",1,1,1,1,1,"1237"
1,0.84804,"3","3",1,1,1,1,1,"1237"
1,0.55403,"1","3",2,1,1,1,1,"1237"
1,0.48086,"3","1",2,1,1,1,1,"1237"
0,0.45976,"3","1",2,1,1,1,1,"1237"
1,0.86574,"3","1",2,1,1,1,1,"1237"
1,0.39768,"3","1",2,1,1,1,1,"1237"
1,0.37261,"3","1",2,1,1,1,1,"1237"
1,0.37654,"3","1",1,1,1,1,1,"1237"
1,0.36656,"3","1",1,1,1,1,1,"1237"
1,0.31341,"3","1",1,1,1,1,1,"1237"
1,0.44812,"1","2",2,1,1,1,1,"1237"
1,0.32288,"2","2",1,1,1,1,1,"1237"
1,0.39907,"1","2",1,1,1,1,1,"1237"
1,0.5278,"1","2",1,1,1,1,1,"1237"
1,0.36974,"1","2",1,1,1,1,1,"1237"
1,0.40563,"2","2",2,1,1,1,1,"1237"
0,0.33856,"1","2",2,1,1,1,1,"1237"
1,0.62053,"2","2",2,1,1,1,1,"1237"
1,0.38138,"4","1",1,1,1,1,1,"1237"
1,0.30636,"4","1",2,1,1,1,1,"1237"
1,0.37225,"4","1",2,1,1,1,1,"1237"
1,0.43624,"4","1",2,1,1,1,1,"1237"
1,0.37016,"4","1",2,1,1,1,1,"1237"
1,0.3881,"4","1",2,1,1,1,1,"1237"
1,0.45999,"4","1",2,1,1,1,1,"1237"
1,0.44498,"4","1",1,1,1,1,1,"1237"
1,0.51886,"4","3",2,1,1,1,1,"1237"
1,0.61475,"2","3",2,1,1,1,1,"1237"
1,0.95967,"1","3",1,1,1,1,1,"1237"
0,0.55155,"1","3",1,1,1,1,1,"1237"
1,0.83955,"1","3",1,1,1,1,1,"1237"
1,0.77977,"1","3",2,1,1,1,1,"1237"
1,0.52036,"4","3",2,1,1,1,1,"1237"
1,0.55573,"2","3",1,1,1,1,1,"1237"
0,0.41108,"3","4",2,1,1,1,1,"1237"
1,0.41255,"3","4",1,1,1,1,1,"1237"
1,0.63349,"3","4",1,1,1,1,1,"1237"
1,0.88443,"1","4",1,1,1,1,1,"1237"
0,0.70437,"4","4",1,1,1,1,1,"1237"
0,0.48826,"4","4",1,1,1,1,1,"1237"
1,0.61423,"2","4",1,1,1,1,1,"1237"
1,0.51514,"2","4",1,1,1,1,1,"1237"
0,0.65005,"4","3",1,1,1,1,1,"1237"
1,0.72195,"1","3",2,1,1,1,1,"1237"
1,0.52992,"3","3",2,1,1,1,1,"1237"
1,0.43186,"4","3",2,1,1,1,1,"1237"
1,1.0388,"4","3",2,1,1,1,1,"1237"
0,0.64469,"4","3",1,1,1,1,1,"1237"
0,0.53764,"3","3",1,1,1,1,1,"1237"
0,0.61962,"1","3",1,1,1,1,1,"1237"
1,0.82144,"1","2",2,1,1,1,1,"1237"
1,0.48543,"1","2",1,1,1,1,1,"1237"
1,0.61966,"2","2",2,1,1,1,1,"1237"
1,0.53859,"2","2",1,1,1,1,1,"1237"
1,0.47753,"1","2",1,1,1,1,1,"1237"
1,0.63845,"2","2",2,1,1,1,1,"1237"
1,0.5494,"2","2",1,1,1,1,1,"1237"
1,0.71433,"2","2",2,1,1,1,1,"1237"
1,0.61621,"1","4",1,1,1,1,1,"1237"
0,0.92715,"4","4",1,1,1,1,1,"1237"
0,1.1491,"1","4",2,1,1,1,1,"1237"
1,0.84602,"1","4",1,1,1,1,1,"1237"
0,0.92493,"4","4",2,1,1,1,1,"1237"
1,0.99689,"3","4",1,1,1,1,1,"1237"
1,0.62383,"2","4",2,1,1,1,1,"1237"
1,0.55276,"2","4",2,1,1,1,1,"1237"
1,0.32665,"1","1",2,1,1,1,1,"1237"
1,0.55159,"1","1",1,1,1,1,1,"1237"
1,0.31452,"1","1",1,1,1,1,1,"1237"
1,0.48347,"1","1",1,1,1,1,1,"1237"
1,0.5104,"1","1",2,1,1,1,1,"1237"
1,0.31333,"1","1",2,1,1,1,1,"1237"
1,0.33526,"1","1",1,1,1,1,1,"1237"
1,0.5142,"1","1",1,1,1,1,1,"1237"
1,1.0929,"4","4",1,1,1,1,1,"1240"
0,1.8778,"4","4",1,1,1,1,1,"1240"
1,0.93972,"2","4",1,1,1,1,1,"1240"
1,0.69868,"2","4",1,1,1,1,1,"1240"
1,0.89657,"2","4",2,1,1,1,1,"1240"
0,1.1656,"3","4",1,1,1,1,1,"1240"
1,1.3245,"3","4",2,1,1,1,1,"1240"
1,0.88646,"1","4",2,1,1,1,1,"1240"
0,0.62472,"1","1",2,1,1,1,1,"1240"
1,0.42829,"1","1",1,1,1,1,1,"1240"
1,0.3511,"1","1",2,1,1,1,1,"1240"
1,0.39232,"1","1",1,1,1,1,1,"1240"
1,0.45305,"1","1",1,1,1,1,1,"1240"
1,0.42126,"1","1",1,1,1,1,1,"1240"
1,0.39492,"1","1",1,1,1,1,1,"1240"
1,0.34797,"1","1",1,1,1,1,1,"1240"
1,0.78577,"1","2",1,1,1,1,1,"1240"
1,0.72463,"2","2",2,1,1,1,1,"1240"
1,0.35461,"2","2",1,1,1,1,1,"1240"
1,0.59253,"2","2",1,1,1,1,1,"1240"
1,0.45348,"1","2",1,1,1,1,1,"1240"
1,0.42742,"1","2",2,1,1,1,1,"1240"
1,0.54335,"2","2",2,1,1,1,1,"1240"
1,0.43129,"1","2",2,1,1,1,1,"1240"
1,0.51116,"3","3",2,1,1,1,1,"1240"
1,0.87109,"1","3",2,1,1,1,1,"1240"
1,0.72603,"2","3",2,1,1,1,1,"1240"
1,0.64,"2","3",1,1,1,1,1,"1240"
1,0.60594,"3","3",2,1,1,1,1,"1240"
1,0.66181,"2","3",2,1,1,1,1,"1240"
1,0.6037,"2","3",2,1,1,1,1,"1240"
1,0.60675,"2","3",1,1,1,1,1,"1240"
0,0.61863,"3","1",1,1,1,1,1,"1240"
1,0.38857,"3","1",2,1,1,1,1,"1240"
1,0.34282,"3","1",2,1,1,1,1,"1240"
1,0.30832,"3","1",1,1,1,1,1,"1240"
0,0.27538,"3","1",1,1,1,1,1,"1240"
1,0.36532,"3","1",2,1,1,1,1,"1240"
1,0.33024,"3","1",2,1,1,1,1,"1240"
1,0.33614,"3","1",1,1,1,1,1,"1240"
1,1.227,"3","3",2,1,1,1,1,"1240"
1,0.8679,"3","3",1,1,1,1,1,"1240"
